expanded_url,title,forwarddisplayname,medium,displaydate,sequence,width,height,maxpixels,depictstmsobjectid,assistivetext,objectid,displayorder,constituentid,ulanid,preferreddisplayname,lastname,nationality,constituenttype,Percent_in_NGA,Country,Continent,Country Name,accessioned,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,parentid,isvirtual,portfolio,series,file_name,directory,file_downloaded
https://api.nga.gov/iiif/ab5b41ee-2b1e-4f92-957b-6d08be2c7d45/full/full/0/default.jpg,"No. 9, Nature Morte Espagnole",Diego Rivera,oil on canvas,"Mexican, 1886 - 1957",0,12669,10313,640.0,121051,,121051,1,1831,500025126.0,"Rivera, Diego",Rivera,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"overall: 90.5 x 110.5 cm (35 5/8 x 43 1/2 in.)
framed: 94.3 x 114.8 x 1.9 cm (37 1/8 x 45 3/16 x 3/4 in.)","lower left in yellow paint with a stencil: DMR; upper left reverse, sideways: No 9 Nature / Morte / Espagnole / Rivera . 15",,"Rivera, Diego",Diego Rivera,"The artist; (Modern Gallery, New York), in 1915; Agnes Ernst Meyer [1887-1970], Mount Kisco, New York, and Washington, D.C.; her daughter, Katharine Meyer Graham [Mrs. Philip Graham, 1917-2001], Washington, D.C.; her estate; bequest 2002 to NGA.

",Gift of Katharine Graham,Painting,,0,,,"No._9,_Nature_Morte_Espagnole.jpg",./All_Images,True
https://api.nga.gov/iiif/b3e2219c-10fa-4d10-af45-9655e2ec1ae0/full/full/0/default.jpg,Montserrat,Diego Rivera,oil on canvas,"Mexican, 1886 - 1957",0,4368,3743,640.0,121052,,121052,1,1831,500025126.0,"Rivera, Diego",Rivera,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,overall: 125.1 x 145.4 cm (49 1/4 x 57 1/4 in.),lower left: DiEGO M. RiVERA. 1911; center left reverse: MONTSERRAT / DiEGO M. RiVERA,,"Rivera, Diego",Diego Rivera,"The artist; (Modern Gallery, New York), by 1916; Agnes Ernst Meyer [1887-1970], Mount Kisco, New York, and Washington, D.C.; by inheritance to her daughter, Elizabeth Meyer Lorentz; gift 2001 to NGA.







","Collection of Eugene and Agnes Meyer, Gift of their daughter Elizabeth Meyer Lorentz",Painting,,0,,,Montserrat.jpg,./All_Images,True
https://api.nga.gov/iiif/de0655b8-6b5c-4c52-a30c-7463f2682939/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5941,7437,640.0,126500,,126500,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/67023390-6415-4cdf-b928-1d9ab5193ac9/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5930,7402,640.0,126501,,126501,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/b964f60a-5942-41a4-9b8d-6fe1beb3ca16/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5957,7409,640.0,126502,,126502,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/ef58aaf0-3973-43ca-bef0-e20cd638b3bc/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5952,7437,640.0,126503,,126503,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/3d3a6610-b041-49d7-b553-75ab4f4dde3e/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5946,7453,640.0,126504,,126504,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/e3a56c88-cb0e-4951-9fa7-c88f64967c00/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5954,7418,640.0,126505,,126505,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/08aac6ff-cf1b-4aa1-b9c9-b1b8778cfc07/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5944,7439,640.0,126506,,126506,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/514c4580-d70d-48b3-b5cd-1a93c180aa02/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,"Brazilian, born 1941",0,5952,7438,640.0,126507,,126507,1,24991,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0,,,A_Brazilian_in_Florida.jpg,./All_Images,True
https://api.nga.gov/iiif/f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6/full/full/0/default.jpg,Optical Box,Jesús Rafael Soto,Plexiglas,"Venezuelan, 1923 - 2005",0,7588,7695,640.0,127530,,127530,1,27441,500027187.0,"Soto, Jesús Rafael",Soto,Venezuelan,individual,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",1,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,0,,,Optical_Box.jpg,./All_Images,True
https://api.nga.gov/iiif/b06ac562-8901-480a-94d7-ace50091cdc4/full/full/0/default.jpg,Optical Box,Jesús Rafael Soto,Plexiglas,"Venezuelan, 1923 - 2005",2,7505,7889,640.0,127530,,127530,1,27441,500027187.0,"Soto, Jesús Rafael",Soto,Venezuelan,individual,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",1,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,0,,,Optical_Box.jpg,./All_Images,True
https://api.nga.gov/iiif/6db5b0c8-76c8-477f-9357-08fbff3fb779/full/full/0/default.jpg,Optical Box,Jesús Rafael Soto,Plexiglas,"Venezuelan, 1923 - 2005",3,7122,7367,640.0,127530,,127530,1,27441,500027187.0,"Soto, Jesús Rafael",Soto,Venezuelan,individual,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",1,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,0,,,Optical_Box.jpg,./All_Images,True
https://api.nga.gov/iiif/18ca17f6-ad0c-4074-826e-5891417d90a6/full/full/0/default.jpg,Optical Box,Jesús Rafael Soto,Plexiglas,"Venezuelan, 1923 - 2005",1,6923,7277,640.0,127530,,127530,1,27441,500027187.0,"Soto, Jesús Rafael",Soto,Venezuelan,individual,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",1,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,0,,,Optical_Box.jpg,./All_Images,True
https://api.nga.gov/iiif/54140189-5c66-42b3-ae9b-10746bbb5027/full/full/0/default.jpg,Prosa de la Calavera,Miguel Cervantes,portfolio of five etchings; text by José Emilio Pacheco,"Mexican, born 1980",0,3235,4000,640.0,128543,,128543,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,,,,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Portfolio,,0,,,Prosa_de_la_Calavera.jpg,./All_Images,True
https://api.nga.gov/iiif/9b3f0cb3-0f85-47d6-92ad-ac2f762302c7/full/full/0/default.jpg,Arlequino,Omar Rayo,graphite and oil on brown wove paper,"Colombian, 1928 - 2010",0,3295,4844,640.0,130886,,130886,1,5318,500107510.0,"Rayo, Omar",Rayo,Colombian,individual,0.0001306591755406,CO,South America,Colombia,1,overall: 53 x 56 cm (20 7/8 x 22 1/16 in.),lower right in oil: OMAR / RAYO / 54,,"Rayo, Omar",Omar Rayo,"Estate of Moses and Ruth Helen Lasky, San Francisco; gift to NGA, 2005.

","Gift of the Estate of Moses and Ruth Helen Lasky, San Francisco, Harlan B. and Marshall R. Levine, Trustees",Drawing,,0,,,Arlequino.jpg,./All_Images,True
https://api.nga.gov/iiif/314cc66e-5137-4dbd-99e9-ebf1e87d6e15/full/full/0/default.jpg,"Free Youth, Smog and Demagogue",Matta,color lithograph on heavy wove paper,"Chilean, 1911 - 2002",0,4000,3123,640.0,133434,,133434,1,1707,500057123.0,Matta,Matta,Chilean,individual,0.0003919775266218,CL,South America,Chile,1,sheet: 51.8 × 65.1 cm (20 3/8 × 25 5/8 in.),"numbered and signed below image, in graphite: 77/100 Matta; below image, at bottom right, in graphite, by later hand: MATTA; on verso, in graphite, by later hand: 101, 644 VI",,Matta,Matta,"(Pyramid Galleries, Ltd., Washington, D.C.); Ruth Kainen, Washington, D.C., purchased September 23, 1970; Gift to NGA, 2012.",Gift of Ruth Cole Kainen,Print,,0,,Fog Gog Magog (Plate 5),"Free_Youth,_Smog_and_Demagogue.jpg",./All_Images,True
https://api.nga.gov/iiif/9d0df346-7ed7-4991-9876-154a829c0317/full/full/0/default.jpg,Machines (Máquinas),José Clemente Orozco,lithograph in black on wove paper,"Mexican, 1883 - 1949",0,4000,2932,640.0,133435,,133435,1,5136,500012316.0,"Orozco, José Clemente",Orozco,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,sheet: 38.5 x 54.5 cm (15 3/16 x 21 7/16 in.),"lower left in graphite: 4/10; lower right in graphite: J. C. Orozco; lower left corner in graphite by unknown hand: ""FRAGMENTS""; lower right corner in graphite by unknown hand: VD-38 / msx; left edge in graphite by unknown hand: //EAE; upper right corner in graphite by unknown hand: 19 1/4 x 23 1/2",RCK stamp,"Orozco, José Clemente",José Clemente Orozco,"(Kennedy Galleries, Inc., New York); Ruth Kainen [1922-2009], Washington, D.C. (Lugt 4740), purchased April, 1971; gift to NGA, 2005.

",Gift of Ruth Cole Kainen,Print,,0,,,Machines_(Máquinas).jpg,./All_Images,True
https://api.nga.gov/iiif/329305ea-b635-48d5-9a23-661b7bec2577/full/full/0/default.jpg,Untitled (Skull),Miguel Cervantes,photo-etching and aquatint on wove paper,"Mexican, born 1980",0,3461,4000,640.0,133864,,133864,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 27.3 x 24.7 cm (10 3/4 x 9 11/16 in.)
sheet: 51.9 x 41 cm (20 7/16 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,133869.0,0,Cinco Grabados (Five Prints): pl. 1,Cinco Grabados (Five Prints): pl. 1,Untitled_(Skull).jpg,./All_Images,True
https://api.nga.gov/iiif/4de8e0c6-4eb8-4b3d-bf12-fa05ed9ec238/full/full/0/default.jpg,Untitled (Skull),Miguel Cervantes,"soft-ground etching, sugarlift, and aquatint on buff paper","Mexican, born 1980",0,3462,4000,640.0,133865,,133865,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 27.5 x 24.5 cm (10 13/16 x 9 5/8 in.)
sheet: 51.9 x 41.5 cm (20 7/16 x 16 5/16 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,133869.0,0,Cinco Grabados (Five Prints): pl. 2,Cinco Grabados (Five Prints): pl. 2,Untitled_(Skull).jpg,./All_Images,True
https://api.nga.gov/iiif/1aab1a3c-81dd-447d-aa43-8d05e2bf5505/full/full/0/default.jpg,Untitled (Skull),Miguel Cervantes,etching and aquatint on buff paper,"Mexican, born 1980",0,3434,4000,640.0,133866,,133866,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 27.3 x 24.5 cm (10 3/4 x 9 5/8 in.)
sheet: 51.9 x 41.5 cm (20 7/16 x 16 5/16 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,133869.0,0,Cinco Grabados (Five Prints): pl. 3,Cinco Grabados (Five Prints): pl. 3,Untitled_(Skull).jpg,./All_Images,True
https://api.nga.gov/iiif/c2197e07-ec8f-43dd-9aa5-47ad7fc7968b/full/full/0/default.jpg,Untitled (Skull),Miguel Cervantes,soft-ground etching and aquatint on buff paper,"Mexican, born 1980",0,3473,4000,640.0,133867,,133867,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 27.2 x 24.5 cm (10 11/16 x 9 5/8 in.)
sheet: 52 x 41.3 cm (20 1/2 x 16 1/4 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,133869.0,0,Cinco Grabados (Five Prints): pl. 4,Cinco Grabados (Five Prints): pl. 4,Untitled_(Skull).jpg,./All_Images,True
https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81/full/full/0/default.jpg,Untitled (Skull),Miguel Cervantes,soft-ground etching and aquatint on buff paper,"Mexican, born 1980",0,3464,4000,640.0,133868,,133868,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 27.3 x 24.4 cm (10 3/4 x 9 5/8 in.)
sheet: 52 x 41.5 cm (20 1/2 x 16 5/16 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,133869.0,0,Cinco Grabados (Five Prints): pl. 5,Cinco Grabados (Five Prints): pl. 5,Untitled_(Skull).jpg,./All_Images,True
https://api.nga.gov/iiif/c573ca02-0ddf-4d3a-ade2-1ea63e7d523a/full/full/0/default.jpg,Cinco Grabados (Five Prints),Miguel Cervantes,portfolio,"Mexican, born 1980",0,3253,4000,640.0,133869,,133869,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,,,,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Portfolio,,0,,,Cinco_Grabados_(Five_Prints).jpg,./All_Images,True
https://api.nga.gov/iiif/0c7a373b-3b13-4219-8466-b0b14c7b3c0e/full/full/0/default.jpg,Untitled (Envelope Torn),Miguel Cervantes,softground etching and aquatint in dark brown and gray on buff paper,"Mexican, born 1980",0,4000,2220,640.0,133877,,133877,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"plate: 12.3 x 22.7 cm (4 13/16 x 8 15/16 in.)
sheet: 52 x 41 cm (20 1/2 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P IV/V,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,128543.0,0,Prosa de la Calavera: pl. 1,Prosa de la Calavera: pl. 1,Untitled_(Envelope_Torn).jpg,./All_Images,True
https://api.nga.gov/iiif/8c007b9f-6117-4323-a876-38fc1e0f02f3/full/full/0/default.jpg,Untitled (Envelope with Leaves),Miguel Cervantes,softground etching and aquatint in dark brown and gray on buff paper,"Mexican, born 1980",0,4000,2090,640.0,133878,,133878,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"plate: 11.2 x 21.5 cm (4 7/16 x 8 7/16 in.)
sheet: 52 x 41 cm (20 1/2 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P IV/V,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,128543.0,0,Prosa de la Calavera: pl. 2,Prosa de la Calavera: pl. 2,Untitled_(Envelope_with_Leaves).jpg,./All_Images,True
https://api.nga.gov/iiif/28427977-1b6f-4601-a637-41709d91657b/full/full/0/default.jpg,Untitled (Envelope Open),Miguel Cervantes,softground etching and aquatint in dark gray on chine collé,"Mexican, born 1980",0,3602,3938,640.0,133879,,133879,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"plate: 30.2 x 27.8 cm (11 7/8 x 10 15/16 in.)
sheet: 52.2 x 41 cm (20 9/16 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P IV/V,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,128543.0,0,Prosa de la Calavera: pl. 3,Prosa de la Calavera: pl. 3,Untitled_(Envelope_Open).jpg,./All_Images,True
https://api.nga.gov/iiif/62f1b627-d4b0-4ad0-9e71-1cf998274d67/full/full/0/default.jpg,Untitled (Envelope Painted),Miguel Cervantes,softground etching and aquatint in dark brown and gray on buff paper,"Mexican, born 1980",0,4000,2484,640.0,133880,,133880,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"plate: 17 x 28 cm (6 11/16 x 11 in.)
sheet: 52 x 41 cm (20 1/2 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P IV/V,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,128543.0,0,Prosa de la Calavera: pl. 4,Prosa de la Calavera: pl. 4,Untitled_(Envelope_Painted).jpg,./All_Images,True
https://api.nga.gov/iiif/8594c7fc-7771-434c-a536-93ca8686b17a/full/full/0/default.jpg,Untitled (Envelope Composition),Miguel Cervantes,softground etching and aquatint in dark brown and gray and black on buff paper,"Mexican, born 1980",0,4000,2123,640.0,133881,,133881,1,28727,500472229.0,"Cervantes, Miguel",Cervantes,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"plate: 14.5 x 27.8 cm (5 11/16 x 10 15/16 in.)
sheet: 52.2 x 41 cm (20 9/16 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P IV/V,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,128543.0,0,Prosa de la Calavera: pl. 5,Prosa de la Calavera: pl. 5,Untitled_(Envelope_Composition).jpg,./All_Images,True
https://api.nga.gov/iiif/a433e8c2-023c-4149-bd82-46b6f9a9cc6a/full/full/0/default.jpg,"Community of Franciscan Monks, San Francisco Monastery, Cusco",Martin Chambi,gelatin silver print,"Peruvian, 1891 - 1973",0,4000,2956,640.0,134860,,134860,1,24756,500037196.0,"Chambi, Martin",Chambi,Peruvian,individual,0.0001959887633109,PE,South America,Peru,1,"image: 17.2 × 23.2 cm (6 3/4 × 9 1/8 in.)
sheet: 17.7 × 23.7 cm (6 15/16 × 9 5/16 in.)","lower right embossed in paper: Foto: Martin Chambi / CUZCO- PERÚ; on verso, by unknown hand, top left in graphite: 107661; top right stamped in blue ink: FOTO MARTIN CHAMBI / CUSCO-PERU / PROHIBIDA LA REPRODUCCION; by unknown hand, bottom right in graphite: 5-rupes[?]",,"Chambi, Martin",Martin Chambi,"Howard Mileaf, Highland Park, NJ; gift to NGA, 2016.",Gift of Joy Mileaf,Photograph,,0,,,"Community_of_Franciscan_Monks,_San_Francisco_Monastery,_Cusco.jpg",./All_Images,True
https://api.nga.gov/iiif/7a03454e-755f-4ad1-a1c9-8d2cdc2961fa/full/full/0/default.jpg,Parabola Optica (Optical parable),Manuel Álvarez Bravo,gelatin silver print,"Mexican, 1902 - 2002",0,3045,4000,640.0,136777,,136777,1,16466,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 23.6 x 18 cm (9 5/16 x 7 1/16 in.)
mount: 50.3 x 37.5 cm (19 13/16 x 14 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75","upper left of mount, embossed Strathmore seal","Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0,portfolio of 15 prints,,Parabola_Optica_(Optical_parable).jpg,./All_Images,True
https://api.nga.gov/iiif/aa883418-dc46-4e29-9447-bf9f551093c4/full/full/0/default.jpg,Mental Reactions,Marius de Zayas,brush and pen and black ink with collage of cut-and-pasted texts over graphite on paperboard,"Mexican, 1880 - 1961",0,3818,4832,640.0,137583,,137583,1,9371,500031425.0,"de Zayas, Marius",de Zayas,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,overall: 72.6 x 57.2 cm (28 9/16 x 22 1/2 in.),,,"de Zayas, Marius and Agnes Ernst Meyer",Marius de Zayas and Agnes Ernst Meyer,,Gift of Helen Porter and James T. Dyke,Drawing,,0,,,Mental_Reactions.jpg,./All_Images,True
